,prev_TX_DATETIME,prev_CUSTOMER_ID,prev_X_TERMINAL,prev_Y_TERMINAL,prev_TX_AMOUNT,prev_TX_FRAUD,next_TX_DATETIME,next_CUSTOMER_ID,next_X_TERMINAL,next_Y_TERMINAL,next_TX_AMOUNT,next_TX_FRAUD
1143,2018-04-03 13:08:43,95,-0.51,-36.44,60.32,True,2018-04-05 00:00:00,95,13.14,-47.27,148.26,True
1144,2018-04-03 13:08:43,95,-0.51,-36.44,60.32,True,2018-04-05 00:00:00,95,-11.54,23.84,175.31,True
1145,2018-04-03 13:08:43,95,-0.51,-36.44,60.32,True,2018-04-05 17:51:57,95,27.4,-8.79,238.3,True
1146,2018-04-03 13:08:43,95,-0.51,-36.44,60.32,True,2018-04-05 22:54:56,95,-1.51,-30.99,253.86,True
1147,2018-04-03 13:08:43,95,-0.51,-36.44,60.32,True,2018-04-06 00:00:00,95,-2.33,11.72,281.01,True
1148,2018-04-03 13:08:43,95,-0.51,-36.44,60.32,True,2018-04-06 17:16:23,95,-1.62,-35.86,300.34,True
1149,2018-04-03 13:08:43,95,-0.51,-36.44,60.32,True,2018-04-06 20:59:46,95,-30.82,23.03,346.76,True
1150,2018-04-03 13:16:25,95,-4.5,45.54,66.27,True,2018-04-03 16:03:11,95,23.43,20.17,80.75,True
1151,2018-04-03 13:16:25,95,-4.5,45.54,66.27,True,2018-04-04 13:07:06,95,-18.63,21.47,79.9,True
1152,2018-04-03 13:16:25,95,-4.5,45.54,66.27,True,2018-04-04 18:42:28,95,-16.15,36.22,102.53,True
1153,2018-04-03 13:16:25,95,-4.5,45.54,66.27,True,2018-04-05 00:00:00,95,13.14,-47.27,148.26,True
1154,2018-04-03 13:16:25,95,-4.5,45.54,66.27,True,2018-04-05 00:00:00,95,-11.54,23.84,175.31,True
1155,2018-04-03 13:16:25,95,-4.5,45.54,66.27,True,2018-04-05 17:51:57,95,27.4,-8.79,238.3,True
1156,2018-04-03 13:16:25,95,-4.5,45.54,66.27,True,2018-04-05 22:54:56,95,-1.51,-30.99,253.86,True
1157,2018-04-03 13:16:25,95,-4.5,45.54,66.27,True,2018-04-06 00:00:00,95,-2.33,11.72,281.01,True
1158,2018-04-03 13:16:25,95,-4.5,45.54,66.27,True,2018-04-06 17:16:23,95,-1.62,-35.86,300.34,True
1159,2018-04-03 13:16:25,95,-4.5,45.54,66.27,True,2018-04-06 20:59:46,95,-30.82,23.03,346.76,True
1160,2018-04-03 16:03:11,95,23.43,20.17,80.75,True,2018-04-04 13:07:06,95,-18.63,21.47,79.9,True
1161,2018-04-03 16:03:11,95,23.43,20.17,80.75,True,2018-04-04 18:42:28,95,-16.15,36.22,102.53,True
1162,2018-04-03 16:03:11,95,23.43,20.17,80.75,True,2018-04-05 00:00:00,95,13.14,-47.27,148.26,True
1163,2018-04-03 16:03:11,95,23.43,20.17,80.75,True,2018-04-05 00:00:00,95,-11.54,23.84,175.31,True
1164,2018-04-03 16:03:11,95,23.43,20.17,80.75,True,2018-04-05 17:51:57,95,27.4,-8.79,238.3,True
1165,2018-04-03 16:03:11,95,23.43,20.17,80.75,True,2018-04-05 22:54:56,95,-1.51,-30.99,253.86,True
1166,2018-04-03 16:03:11,95,23.43,20.17,80.75,True,2018-04-06 00:00:00,95,-2.33,11.72,281.01,True
1167,2018-04-03 16:03:11,95,23.43,20.17,80.75,True,2018-04-06 17:16:23,95,-1.62,-35.86,300.34,True
1168,2018-04-03 16:03:11,95,23.43,20.17,80.75,True,2018-04-06 20:59:46,95,-30.82,23.03,346.76,True
1169,2018-04-04 13:07:06,95,-18.63,21.47,79.9,True,2018-04-04 18:42:28,95,-16.15,36.22,102.53,True
1170,2018-04-04 13:07:06,95,-18.63,21.47,79.9,True,2018-04-05 00:00:00,95,13.14,-47.27,148.26,True
1171,2018-04-04 13:07:06,95,-18.63,21.47,79.9,True,2018-04-05 00:00:00,95,-11.54,23.84,175.31,True
1172,2018-04-04 13:07:06,95,-18.63,21.47,79.9,True,2018-04-05 17:51:57,95,27.4,-8.79,238.3,True
1173,2018-04-04 13:07:06,95,-18.63,21.47,79.9,True,2018-04-05 22:54:56,95,-1.51,-30.99,253.86,True
1174,2018-04-04 13:07:06,95,-18.63,21.47,79.9,True,2018-04-06 00:00:00,95,-2.33,11.72,281.01,True
1175,2018-04-04 13:07:06,95,-18.63,21.47,79.9,True,2018-04-06 17:16:23,95,-1.62,-35.86,300.34,True
1176,2018-04-04 13:07:06,95,-18.63,21.47,79.9,True,2018-04-06 20:59:46,95,-30.82,23.03,346.76,True
1177,2018-04-04 18:42:28,95,-16.15,36.22,102.53,True,2018-04-05 00:00:00,95,13.14,-47.27,148.26,True
1178,2018-04-04 18:42:28,95,-16.15,36.22,102.53,True,2018-04-05 00:00:00,95,-11.54,23.84,175.31,True
1179,2018-04-04 18:42:28,95,-16.15,36.22,102.53,True,2018-04-05 17:51:57,95,27.4,-8.79,238.3,True
1180,2018-04-04 18:42:28,95,-16.15,36.22,102.53,True,2018-04-05 22:54:56,95,-1.51,-30.99,253.86,True
1181,2018-04-04 18:42:28,95,-16.15,36.22,102.53,True,2018-04-06 00:00:00,95,-2.33,11.72,281.01,True
1182,2018-04-04 18:42:28,95,-16.15,36.22,102.53,True,2018-04-06 17:16:23,95,-1.62,-35.86,300.34,True
1183,2018-04-04 18:42:28,95,-16.15,36.22,102.53,True,2018-04-06 20:59:46,95,-30.82,23.03,346.76,True
1184,2018-04-05 00:00:00,95,13.14,-47.27,148.26,True,2018-04-05 00:00:00,95,-11.54,23.84,175.31,True
1185,2018-04-05 00:00:00,95,13.14,-47.27,148.26,True,2018-04-05 17:51:57,95,27.4,-8.79,238.3,True
1186,2018-04-05 00:00:00,95,13.14,-47.27,148.26,True,2018-04-05 22:54:56,95,-1.51,-30.99,253.86,True
1187,2018-04-05 00:00:00,95,13.14,-47.27,148.26,True,2018-04-06 00:00:00,95,-2.33,11.72,281.01,True
1188,2018-04-05 00:00:00,95,13.14,-47.27,148.26,True,2018-04-06 17:16:23,95,-1.62,-35.86,300.34,True
1189,2018-04-05 00:00:00,95,13.14,-47.27,148.26,True,2018-04-06 20:59:46,95,-30.82,23.03,346.76,True
1190,2018-04-05 00:00:00,95,-11.54,23.84,175.31,True,2018-04-05 17:51:57,95,27.4,-8.79,238.3,True
1191,2018-04-05 00:00:00,95,-11.54,23.84,175.31,True,2018-04-05 22:54:56,95,-1.51,-30.99,253.86,True
1192,2018-04-05 00:00:00,95,-11.54,23.84,175.31,True,2018-04-06 00:00:00,95,-2.33,11.72,281.01,True
1193,2018-04-05 00:00:00,95,-11.54,23.84,175.31,True,2018-04-06 17:16:23,95,-1.62,-35.86,300.34,True
1194,2018-04-05 00:00:00,95,-11.54,23.84,175.31,True,2018-04-06 20:59:46,95,-30.82,23.03,346.76,True
1195,2018-04-05 17:51:57,95,27.4,-8.79,238.3,True,2018-04-05 22:54:56,95,-1.51,-30.99,253.86,True
1196,2018-04-05 17:51:57,95,27.4,-8.79,238.3,True,2018-04-06 00:00:00,95,-2.33,11.72,281.01,True
1197,2018-04-05 17:51:57,95,27.4,-8.79,238.3,True,2018-04-06 17:16:23,95,-1.62,-35.86,300.34,True
1198,2018-04-05 17:51:57,95,27.4,-8.79,238.3,True,2018-04-06 20:59:46,95,-30.82,23.03,346.76,True
1199,2018-04-05 22:54:56,95,-1.51,-30.99,253.86,True,2018-04-06 00:00:00,95,-2.33,11.72,281.01,True
1200,2018-04-05 22:54:56,95,-1.51,-30.99,253.86,True,2018-04-06 17:16:23,95,-1.62,-35.86,300.34,True
1201,2018-04-05 22:54:56,95,-1.51,-30.99,253.86,True,2018-04-06 20:59:46,95,-30.82,23.03,346.76,True
1202,2018-04-06 00:00:00,95,-2.33,11.72,281.01,True,2018-04-06 17:16:23,95,-1.62,-35.86,300.34,True
1203,2018-04-06 00:00:00,95,-2.33,11.72,281.01,True,2018-04-06 20:59:46,95,-30.82,23.03,346.76,True
1204,2018-04-06 17:16:23,95,-1.62,-35.86,300.34,True,2018-04-06 20:59:46,95,-30.82,23.03,346.76,True
1205,2018-04-05 20:02:18,96,32.11,9.08,12.8,True,2018-04-06 05:15:39,96,-6.28,25.82,10.88,True
1206,2018-04-05 20:02:18,96,32.11,9.08,12.8,True,2018-04-06 17:28:25,96,17.63,40.98,15.11,True
1207,2018-04-06 05:15:39,96,-6.28,25.82,10.88,True,2018-04-06 17:28:25,96,17.63,40.98,15.11,True
1208,2018-04-03 22:18:42,97,10.45,35.81,3.84,True,2018-04-03 23:30:09,97,-29.7,-36.71,4.81,True
1209,2018-04-03 22:18:42,97,10.45,35.81,3.84,True,2018-04-04 07:00:40,97,38.73,17.54,21.93,True
1210,2018-04-03 22:18:42,97,10.45,35.81,3.84,True,2018-04-04 22:30:07,97,28.38,-11.55,17.29,True
1211,2018-04-03 22:18:42,97,10.45,35.81,3.84,True,2018-04-05 00:00:00,97,10.38,-3.37,14.14,True
1212,2018-04-03 22:18:42,97,10.45,35.81,3.84,True,2018-04-05 00:00:00,97,-44.77,-9.43,11.27,True
1213,2018-04-03 22:18:42,97,10.45,35.81,3.84,True,2018-04-06 09:23:36,97,-42.3,17.01,28.33,True
1214,2018-04-03 23:30:09,97,-29.7,-36.71,4.81,True,2018-04-04 07:00:40,97,38.73,17.54,21.93,True
1215,2018-04-03 23:30:09,97,-29.7,-36.71,4.81,True,2018-04-04 22:30:07,97,28.38,-11.55,17.29,True
1216,2018-04-03 23:30:09,97,-29.7,-36.71,4.81,True,2018-04-05 00:00:00,97,10.38,-3.37,14.14,True
1217,2018-04-03 23:30:09,97,-29.7,-36.71,4.81,True,2018-04-05 00:00:00,97,-44.77,-9.43,11.27,True
1218,2018-04-03 23:30:09,97,-29.7,-36.71,4.81,True,2018-04-06 09:23:36,97,-42.3,17.01,28.33,True
1219,2018-04-04 07:00:40,97,38.73,17.54,21.93,True,2018-04-04 22:30:07,97,28.38,-11.55,17.29,True
1220,2018-04-04 07:00:40,97,38.73,17.54,21.93,True,2018-04-05 00:00:00,97,10.38,-3.37,14.14,True
1221,2018-04-04 07:00:40,97,38.73,17.54,21.93,True,2018-04-05 00:00:00,97,-44.77,-9.43,11.27,True
1222,2018-04-04 07:00:40,97,38.73,17.54,21.93,True,2018-04-06 09:23:36,97,-42.3,17.01,28.33,True
1223,2018-04-04 22:30:07,97,28.38,-11.55,17.29,True,2018-04-05 00:00:00,97,10.38,-3.37,14.14,True
1224,2018-04-04 22:30:07,97,28.38,-11.55,17.29,True,2018-04-05 00:00:00,97,-44.77,-9.43,11.27,True
1225,2018-04-04 22:30:07,97,28.38,-11.55,17.29,True,2018-04-06 09:23:36,97,-42.3,17.01,28.33,True
1226,2018-04-05 00:00:00,97,10.38,-3.37,14.14,True,2018-04-05 00:00:00,97,-44.77,-9.43,11.27,True
1227,2018-04-05 00:00:00,97,10.38,-3.37,14.14,True,2018-04-06 09:23:36,97,-42.3,17.01,28.33,True
1228,2018-04-05 00:00:00,97,-44.77,-9.43,11.27,True,2018-04-06 09:23:36,97,-42.3,17.01,28.33,True
1229,2018-04-04 15:59:13,100,-33.73,-1.89,38.72,True,2018-04-05 16:37:20,100,-25.5,-38.41,55.04,True
1230,2018-04-04 15:59:13,100,-33.73,-1.89,38.72,True,2018-04-06 07:35:39,100,9.9,7.21,78.3,True
1231,2018-04-04 15:59:13,100,-33.73,-1.89,38.72,True,2018-04-06 15:28:26,100,3.8,-2.39,104.41,True
1232,2018-04-05 16:37:20,100,-25.5,-38.41,55.04,True,2018-04-06 07:35:39,100,9.9,7.21,78.3,True
1233,2018-04-05 16:37:20,100,-25.5,-38.41,55.04,True,2018-04-06 15:28:26,100,3.8,-2.39,104.41,True
1234,2018-04-06 07:35:39,100,9.9,7.21,78.3,True,2018-04-06 15:28:26,100,3.8,-2.39,104.41,True
1235,2018-04-06 20:37:30,102,0.53,-30.93,12.53,True,2018-04-06 21:23:01,102,34.5,33.59,16.44,True
1236,2018-04-06 20:37:30,102,0.53,-30.93,12.53,True,2018-04-06 21:30:16,102,-12.92,-4.57,12.8,True
1237,2018-04-06 21:23:01,102,34.5,33.59,16.44,True,2018-04-06 21:30:16,102,-12.92,-4.57,12.8,True
1238,2018-04-04 22:30:33,103,13.63,-30.76,87.18,True,2018-04-05 00:00:00,103,40.52,28.0,124.47,True
1239,2018-04-04 22:30:33,103,13.63,-30.76,87.18,True,2018-04-05 11:24:31,103,-15.81,-16.33,118.29,True
1240,2018-04-05 00:00:00,103,40.52,28.0,124.47,True,2018-04-05 11:24:31,103,-15.81,-16.33,118.29,True
1241,2018-04-04 09:49:45,104,-3.76,38.25,5.83,True,2018-04-04 15:15:40,104,35.68,-7.54,41.08,True
1242,2018-04-04 09:49:45,104,-3.76,38.25,5.83,True,2018-04-04 20:47:10,104,-16.79,-33.07,46.29,True
1243,2018-04-04 09:49:45,104,-3.76,38.25,5.83,True,2018-04-05 09:47:42,104,20.82,-34.79,77.14,True
1244,2018-04-04 09:49:45,104,-3.76,38.25,5.83,True,2018-04-05 16:30:46,104,-1.28,-4.01,67.97,True
1245,2018-04-04 09:49:45,104,-3.76,38.25,5.83,True,2018-04-06 10:14:29,104,-38.33,27.77,59.98,True
1246,2018-04-04 09:49:45,104,-3.76,38.25,5.83,True,2018-04-06 19:47:40,104,-34.6,31.06,117.81,True
1247,2018-04-04 15:15:40,104,35.68,-7.54,41.08,True,2018-04-04 20:47:10,104,-16.79,-33.07,46.29,True
1248,2018-04-04 15:15:40,104,35.68,-7.54,41.08,True,2018-04-05 09:47:42,104,20.82,-34.79,77.14,True
1249,2018-04-04 15:15:40,104,35.68,-7.54,41.08,True,2018-04-05 16:30:46,104,-1.28,-4.01,67.97,True
1250,2018-04-04 15:15:40,104,35.68,-7.54,41.08,True,2018-04-06 10:14:29,104,-38.33,27.77,59.98,True
1251,2018-04-04 15:15:40,104,35.68,-7.54,41.08,True,2018-04-06 19:47:40,104,-34.6,31.06,117.81,True
1252,2018-04-04 20:47:10,104,-16.79,-33.07,46.29,True,2018-04-05 09:47:42,104,20.82,-34.79,77.14,True
1253,2018-04-04 20:47:10,104,-16.79,-33.07,46.29,True,2018-04-05 16:30:46,104,-1.28,-4.01,67.97,True
1254,2018-04-04 20:47:10,104,-16.79,-33.07,46.29,True,2018-04-06 10:14:29,104,-38.33,27.77,59.98,True
1255,2018-04-04 20:47:10,104,-16.79,-33.07,46.29,True,2018-04-06 19:47:40,104,-34.6,31.06,117.81,True
1256,2018-04-05 09:47:42,104,20.82,-34.79,77.14,True,2018-04-05 16:30:46,104,-1.28,-4.01,67.97,True
1257,2018-04-05 09:47:42,104,20.82,-34.79,77.14,True,2018-04-06 10:14:29,104,-38.33,27.77,59.98,True
1258,2018-04-05 09:47:42,104,20.82,-34.79,77.14,True,2018-04-06 19:47:40,104,-34.6,31.06,117.81,True
1259,2018-04-05 16:30:46,104,-1.28,-4.01,67.97,True,2018-04-06 10:14:29,104,-38.33,27.77,59.98,True
1260,2018-04-05 16:30:46,104,-1.28,-4.01,67.97,True,2018-04-06 19:47:40,104,-34.6,31.06,117.81,True
1261,2018-04-06 10:14:29,104,-38.33,27.77,59.98,True,2018-04-06 19:47:40,104,-34.6,31.06,117.81,True
1262,2018-04-05 12:42:22,107,22.65,31.84,18.51,True,2018-04-06 21:06:38,107,7.61,-9.25,14.2,True
1263,2018-04-02 21:22:48,108,-5.25,35.26,46.86,True,2018-04-03 00:00:00,108,-11.08,8.3,75.25,True
1264,2018-04-02 21:22:48,108,-5.25,35.26,46.86,True,2018-04-03 00:00:00,108,4.04,-5.04,68.64,True
1265,2018-04-02 21:22:48,108,-5.25,35.26,46.86,True,2018-04-03 07:15:05,108,14.45,25.52,73.25,True
1266,2018-04-02 21:22:48,108,-5.25,35.26,46.86,True,2018-04-03 18:57:32,108,45.45,1.77,71.06,True
1267,2018-04-02 21:22:48,108,-5.25,35.26,46.86,True,2018-04-04 15:41:11,108,18.88,26.72,62.13,True
1268,2018-04-02 21:22:48,108,-5.25,35.26,46.86,True,2018-04-04 15:48:43,108,0.98,48.06,57.34,True
1269,2018-04-02 21:22:48,108,-5.25,35.26,46.86,True,2018-04-04 15:55:37,108,6.19,-6.34,70.28,True
1270,2018-04-02 21:22:48,108,-5.25,35.26,46.86,True,2018-04-04 21:09:35,108,22.4,23.36,74.55,True
1271,2018-04-02 21:22:48,108,-5.25,35.26,46.86,True,2018-04-05 00:00:00,108,-15.7,-45.21,89.2,True
1272,2018-04-02 21:22:48,108,-5.25,35.26,46.86,True,2018-04-06 06:48:48,108,8.6,-48.75,97.77,True
1273,2018-04-03 00:00:00,108,-11.08,8.3,75.25,True,2018-04-03 00:00:00,108,4.04,-5.04,68.64,True
1274,2018-04-03 00:00:00,108,-11.08,8.3,75.25,True,2018-04-03 07:15:05,108,14.45,25.52,73.25,True
1275,2018-04-03 00:00:00,108,-11.08,8.3,75.25,True,2018-04-03 18:57:32,108,45.45,1.77,71.06,True
1276,2018-04-03 00:00:00,108,-11.08,8.3,75.25,True,2018-04-04 15:41:11,108,18.88,26.72,62.13,True
1277,2018-04-03 00:00:00,108,-11.08,8.3,75.25,True,2018-04-04 15:48:43,108,0.98,48.06,57.34,True
1278,2018-04-03 00:00:00,108,-11.08,8.3,75.25,True,2018-04-04 15:55:37,108,6.19,-6.34,70.28,True
1279,2018-04-03 00:00:00,108,-11.08,8.3,75.25,True,2018-04-04 21:09:35,108,22.4,23.36,74.55,True
1280,2018-04-03 00:00:00,108,-11.08,8.3,75.25,True,2018-04-05 00:00:00,108,-15.7,-45.21,89.2,True
1281,2018-04-03 00:00:00,108,-11.08,8.3,75.25,True,2018-04-06 06:48:48,108,8.6,-48.75,97.77,True
1282,2018-04-03 00:00:00,108,4.04,-5.04,68.64,True,2018-04-03 07:15:05,108,14.45,25.52,73.25,True
1283,2018-04-03 00:00:00,108,4.04,-5.04,68.64,True,2018-04-03 18:57:32,108,45.45,1.77,71.06,True
1284,2018-04-03 00:00:00,108,4.04,-5.04,68.64,True,2018-04-04 15:41:11,108,18.88,26.72,62.13,True
1285,2018-04-03 00:00:00,108,4.04,-5.04,68.64,True,2018-04-04 15:48:43,108,0.98,48.06,57.34,True
1286,2018-04-03 00:00:00,108,4.04,-5.04,68.64,True,2018-04-04 15:55:37,108,6.19,-6.34,70.28,True
1287,2018-04-03 00:00:00,108,4.04,-5.04,68.64,True,2018-04-04 21:09:35,108,22.4,23.36,74.55,True
1288,2018-04-03 00:00:00,108,4.04,-5.04,68.64,True,2018-04-05 00:00:00,108,-15.7,-45.21,89.2,True
1289,2018-04-03 00:00:00,108,4.04,-5.04,68.64,True,2018-04-06 06:48:48,108,8.6,-48.75,97.77,True
1290,2018-04-03 07:15:05,108,14.45,25.52,73.25,True,2018-04-03 18:57:32,108,45.45,1.77,71.06,True
1291,2018-04-03 07:15:05,108,14.45,25.52,73.25,True,2018-04-04 15:41:11,108,18.88,26.72,62.13,True
1292,2018-04-03 07:15:05,108,14.45,25.52,73.25,True,2018-04-04 15:48:43,108,0.98,48.06,57.34,True
1293,2018-04-03 07:15:05,108,14.45,25.52,73.25,True,2018-04-04 15:55:37,108,6.19,-6.34,70.28,True
1294,2018-04-03 07:15:05,108,14.45,25.52,73.25,True,2018-04-04 21:09:35,108,22.4,23.36,74.55,True
1295,2018-04-03 07:15:05,108,14.45,25.52,73.25,True,2018-04-05 00:00:00,108,-15.7,-45.21,89.2,True
1296,2018-04-03 07:15:05,108,14.45,25.52,73.25,True,2018-04-06 06:48:48,108,8.6,-48.75,97.77,True
1297,2018-04-03 18:57:32,108,45.45,1.77,71.06,True,2018-04-04 15:41:11,108,18.88,26.72,62.13,True
1298,2018-04-03 18:57:32,108,45.45,1.77,71.06,True,2018-04-04 15:48:43,108,0.98,48.06,57.34,True
1299,2018-04-03 18:57:32,108,45.45,1.77,71.06,True,2018-04-04 15:55:37,108,6.19,-6.34,70.28,True
1300,2018-04-03 18:57:32,108,45.45,1.77,71.06,True,2018-04-04 21:09:35,108,22.4,23.36,74.55,True
1301,2018-04-03 18:57:32,108,45.45,1.77,71.06,True,2018-04-05 00:00:00,108,-15.7,-45.21,89.2,True
1302,2018-04-03 18:57:32,108,45.45,1.77,71.06,True,2018-04-06 06:48:48,108,8.6,-48.75,97.77,True
1303,2018-04-04 15:41:11,108,18.88,26.72,62.13,True,2018-04-04 15:48:43,108,0.98,48.06,57.34,True
1304,2018-04-04 15:41:11,108,18.88,26.72,62.13,True,2018-04-04 15:55:37,108,6.19,-6.34,70.28,True
1305,2018-04-04 15:41:11,108,18.88,26.72,62.13,True,2018-04-04 21:09:35,108,22.4,23.36,74.55,True
1306,2018-04-04 15:41:11,108,18.88,26.72,62.13,True,2018-04-05 00:00:00,108,-15.7,-45.21,89.2,True
1307,2018-04-04 15:41:11,108,18.88,26.72,62.13,True,2018-04-06 06:48:48,108,8.6,-48.75,97.77,True
1308,2018-04-04 15:48:43,108,0.98,48.06,57.34,True,2018-04-04 15:55:37,108,6.19,-6.34,70.28,True
1309,2018-04-04 15:48:43,108,0.98,48.06,57.34,True,2018-04-04 21:09:35,108,22.4,23.36,74.55,True
1310,2018-04-04 15:48:43,108,0.98,48.06,57.34,True,2018-04-05 00:00:00,108,-15.7,-45.21,89.2,True
1311,2018-04-04 15:48:43,108,0.98,48.06,57.34,True,2018-04-06 06:48:48,108,8.6,-48.75,97.77,True
1312,2018-04-04 15:55:37,108,6.19,-6.34,70.28,True,2018-04-04 21:09:35,108,22.4,23.36,74.55,True
1313,2018-04-04 15:55:37,108,6.19,-6.34,70.28,True,2018-04-05 00:00:00,108,-15.7,-45.21,89.2,True
1314,2018-04-04 15:55:37,108,6.19,-6.34,70.28,True,2018-04-06 06:48:48,108,8.6,-48.75,97.77,True
1315,2018-04-04 21:09:35,108,22.4,23.36,74.55,True,2018-04-05 00:00:00,108,-15.7,-45.21,89.2,True
1316,2018-04-04 21:09:35,108,22.4,23.36,74.55,True,2018-04-06 06:48:48,108,8.6,-48.75,97.77,True
1317,2018-04-05 00:00:00,108,-15.7,-45.21,89.2,True,2018-04-06 06:48:48,108,8.6,-48.75,97.77,True
1318,2018-04-04 10:13:29,110,-36.45,5.53,0.0,True,2018-04-04 12:45:47,110,42.19,-6.89,17.24,True
1319,2018-04-04 10:13:29,110,-36.45,5.53,0.0,True,2018-04-04 12:49:54,110,-4.35,-20.13,17.06,True
1320,2018-04-04 10:13:29,110,-36.45,5.53,0.0,True,2018-04-04 18:03:42,110,30.84,-33.12,26.81,True
1321,2018-04-04 10:13:29,110,-36.45,5.53,0.0,True,2018-04-04 20:11:12,110,-16.85,-4.13,25.27,True
1322,2018-04-04 10:13:29,110,-36.45,5.53,0.0,True,2018-04-05 16:56:25,110,9.45,10.35,24.29,True
1323,2018-04-04 10:13:29,110,-36.45,5.53,0.0,True,2018-04-05 18:30:28,110,-15.7,-45.21,24.47,True
1324,2018-04-04 10:13:29,110,-36.45,5.53,0.0,True,2018-04-05 23:25:26,110,8.6,-48.75,38.26,True
1325,2018-04-04 10:13:29,110,-36.45,5.53,0.0,True,2018-04-06 15:21:40,110,19.47,7.87,39.04,True
1326,2018-04-04 10:13:29,110,-36.45,5.53,0.0,True,2018-04-06 17:07:16,110,14.05,44.88,52.01,True
1327,2018-04-04 10:13:29,110,-36.45,5.53,0.0,True,2018-04-06 18:06:07,110,40.81,21.66,56.14,True
1328,2018-04-04 12:45:47,110,42.19,-6.89,17.24,True,2018-04-04 12:49:54,110,-4.35,-20.13,17.06,True
1329,2018-04-04 12:45:47,110,42.19,-6.89,17.24,True,2018-04-04 18:03:42,110,30.84,-33.12,26.81,True
1330,2018-04-04 12:45:47,110,42.19,-6.89,17.24,True,2018-04-04 20:11:12,110,-16.85,-4.13,25.27,True
1331,2018-04-04 12:45:47,110,42.19,-6.89,17.24,True,2018-04-05 16:56:25,110,9.45,10.35,24.29,True
1332,2018-04-04 12:45:47,110,42.19,-6.89,17.24,True,2018-04-05 18:30:28,110,-15.7,-45.21,24.47,True
1333,2018-04-04 12:45:47,110,42.19,-6.89,17.24,True,2018-04-05 23:25:26,110,8.6,-48.75,38.26,True
1334,2018-04-04 12:45:47,110,42.19,-6.89,17.24,True,2018-04-06 15:21:40,110,19.47,7.87,39.04,True
1335,2018-04-04 12:45:47,110,42.19,-6.89,17.24,True,2018-04-06 17:07:16,110,14.05,44.88,52.01,True
1336,2018-04-04 12:45:47,110,42.19,-6.89,17.24,True,2018-04-06 18:06:07,110,40.81,21.66,56.14,True
1337,2018-04-04 12:49:54,110,-4.35,-20.13,17.06,True,2018-04-04 18:03:42,110,30.84,-33.12,26.81,True
1338,2018-04-04 12:49:54,110,-4.35,-20.13,17.06,True,2018-04-04 20:11:12,110,-16.85,-4.13,25.27,True
1339,2018-04-04 12:49:54,110,-4.35,-20.13,17.06,True,2018-04-05 16:56:25,110,9.45,10.35,24.29,True
1340,2018-04-04 12:49:54,110,-4.35,-20.13,17.06,True,2018-04-05 18:30:28,110,-15.7,-45.21,24.47,True
1341,2018-04-04 12:49:54,110,-4.35,-20.13,17.06,True,2018-04-05 23:25:26,110,8.6,-48.75,38.26,True
1342,2018-04-04 12:49:54,110,-4.35,-20.13,17.06,True,2018-04-06 15:21:40,110,19.47,7.87,39.04,True
1343,2018-04-04 12:49:54,110,-4.35,-20.13,17.06,True,2018-04-06 17:07:16,110,14.05,44.88,52.01,True
1344,2018-04-04 12:49:54,110,-4.35,-20.13,17.06,True,2018-04-06 18:06:07,110,40.81,21.66,56.14,True
1345,2018-04-04 18:03:42,110,30.84,-33.12,26.81,True,2018-04-04 20:11:12,110,-16.85,-4.13,25.27,True
1346,2018-04-04 18:03:42,110,30.84,-33.12,26.81,True,2018-04-05 16:56:25,110,9.45,10.35,24.29,True
1347,2018-04-04 18:03:42,110,30.84,-33.12,26.81,True,2018-04-05 18:30:28,110,-15.7,-45.21,24.47,True
1348,2018-04-04 18:03:42,110,30.84,-33.12,26.81,True,2018-04-05 23:25:26,110,8.6,-48.75,38.26,True
1349,2018-04-04 18:03:42,110,30.84,-33.12,26.81,True,2018-04-06 15:21:40,110,19.47,7.87,39.04,True
1350,2018-04-04 18:03:42,110,30.84,-33.12,26.81,True,2018-04-06 17:07:16,110,14.05,44.88,52.01,True
1351,2018-04-04 18:03:42,110,30.84,-33.12,26.81,True,2018-04-06 18:06:07,110,40.81,21.66,56.14,True
1352,2018-04-04 20:11:12,110,-16.85,-4.13,25.27,True,2018-04-05 16:56:25,110,9.45,10.35,24.29,True
1353,2018-04-04 20:11:12,110,-16.85,-4.13,25.27,True,2018-04-05 18:30:28,110,-15.7,-45.21,24.47,True
1354,2018-04-04 20:11:12,110,-16.85,-4.13,25.27,True,2018-04-05 23:25:26,110,8.6,-48.75,38.26,True
1355,2018-04-04 20:11:12,110,-16.85,-4.13,25.27,True,2018-04-06 15:21:40,110,19.47,7.87,39.04,True
1356,2018-04-04 20:11:12,110,-16.85,-4.13,25.27,True,2018-04-06 17:07:16,110,14.05,44.88,52.01,True
1357,2018-04-04 20:11:12,110,-16.85,-4.13,25.27,True,2018-04-06 18:06:07,110,40.81,21.66,56.14,True
1358,2018-04-05 16:56:25,110,9.45,10.35,24.29,True,2018-04-05 18:30:28,110,-15.7,-45.21,24.47,True
1359,2018-04-05 16:56:25,110,9.45,10.35,24.29,True,2018-04-05 23:25:26,110,8.6,-48.75,38.26,True
1360,2018-04-05 16:56:25,110,9.45,10.35,24.29,True,2018-04-06 15:21:40,110,19.47,7.87,39.04,True
1361,2018-04-05 16:56:25,110,9.45,10.35,24.29,True,2018-04-06 17:07:16,110,14.05,44.88,52.01,True
1362,2018-04-05 16:56:25,110,9.45,10.35,24.29,True,2018-04-06 18:06:07,110,40.81,21.66,56.14,True
